Last raw reading: 282	Time since start: 2910034microseconds
Last raw reading: 295	Time since start: 2915034microseconds
Last raw reading: 250	Time since start: 2920034microseconds
Last raw reading: 274	Time since start: 2925034microseconds
Last raw reading: 312	Time since start: 2930034microseconds
Last raw reading: 325	Time since start: 2935034microseconds
Last raw reading: 340	Time since start: 2940034microseconds
Last raw reading: 318	Time since start: 2945034microseconds
Last raw reading: 371	Time since start: 2950034microseconds
Last raw reading: 388	Time since start: 2955034microseconds
Last raw reading: 414	Time since start: 2960034microseconds
Last raw reading: 406	Time since start: 2965034microseconds
Last raw reading: 421	Time since start: 2970034microseconds
Last raw reading: 436	Time since start: 2975034microseconds
Last raw reading: 453	Time since start: 2980034microseconds
Last raw reading: 420	Time since start: 2985034microseconds
Last raw reading: 454	Time since start: 2990034microseconds
Last raw reading: 508	Time since start: 2995034microseconds
Last raw reading: 541	Time since start: 3000034microseconds
Last raw reading: 544	Time since start: 3005034microseconds
Last raw reading: 564	Time since start: 3010034microseconds
Last raw reading: 616	Time since start: 3015034microseconds
Last raw reading: 625	Time since start: 3020034microseconds
Last raw reading: 687	Time since start: 3025035microseconds
Last raw reading: 722	Time since start: 3030035microseconds
Last raw reading: 712	Time since start: 3035035microseconds
Last raw reading: 714	Time since start: 3040035microseconds
Last raw reading: 727	Time since start: 3045035microseconds
Last raw reading: 724	Time since start: 3050035microseconds
Last raw reading: 738	Time since start: 3055035microseconds
Last raw reading: 755	Time since start: 3060035microseconds
Last raw reading: 778	Time since start: 3065035microseconds
Last raw reading: 782	Time since start: 3070035microseconds
Last raw reading: 755	Time since start: 3075035microseconds
Last raw reading: 753	Time since start: 3080035microseconds
Last raw reading: 784	Time since start: 3085035microseconds
Last raw reading: 772	Time since start: 3090035microseconds
Last raw reading: 737	Time since start: 3095035microseconds
Last raw reading: 728	Time since start: 3100035microseconds
Last raw reading: 818	Time since start: 3105035microseconds
Last raw reading: 806	Time since start: 3110035microseconds
Last raw reading: 800	Time since start: 3115035microseconds
Last raw reading: 782	Time since start: 3120035microseconds
Last raw reading: 802	Time since start: 3125035microseconds
Last raw reading: 793	Time since start: 3130035microseconds
Last raw reading: 742	Time since start: 3135035microseconds
Last raw reading: 725	Time since start: 3140035microseconds
Last raw reading: 794	Time since start: 3145035microseconds
Last raw reading: 829	Time since start: 3150035microseconds
Last raw reading: 805	Time since start: 3155035microseconds
Last raw reading: 686	Time since start: 3160035microseconds
Last raw reading: 823	Time since start: 3165035microseconds
Last raw reading: 815	Time since start: 3170035microseconds
Last raw reading: 764	Time since start: 3175035microseconds
Last raw reading: 723	Time since start: 3180035microseconds
Last raw reading: 694	Time since start: 3185035microseconds
Last raw reading: 716	Time since start: 3190036microseconds
Last raw reading: 711	Time since start: 3195036microseconds
Last raw reading: 735	Time since start: 3200036microseconds
Last raw reading: 706	Time since start: 3205036microseconds
Last raw reading: 701	Time since start: 3210036microseconds
Last raw reading: 687	Time since start: 3215036microseconds
Last raw reading: 656	Time since start: 3220036microseconds
Last raw reading: 662	Time since start: 3225036microseconds
Last raw reading: 663	Time since start: 3230036microseconds
Last raw reading: 661	Time since start: 3235036microseconds
Last raw reading: 648	Time since start: 3240036microseconds
Last raw reading: 657	Time since start: 3245036microseconds
Last raw reading: 647	Time since start: 3250036microseconds
Last raw reading: 632	Time since start: 3255036microseconds
Last raw reading: 606	Time since start: 3260036microseconds
Last raw reading: 610	Time since start: 3265036microseconds
Last raw reading: 610	Time since start: 3270036microseconds
Last raw reading: 608	Time since start: 3275036microseconds
Last raw reading: 601	Time since start: 3280036microseconds
Last raw reading: 596	Time since start: 3285036microseconds
Last raw reading: 577	Time since start: 3290036microseconds
Last raw reading: 601	Time since start: 3295036microseconds
Last raw reading: 570	Time since start: 3300036microseconds
Last raw reading: 572	Time since start: 3305036microseconds
Last raw reading: 575	Time since start: 3310036microseconds
Last raw reading: 606	Time since start: 3315036microseconds
Last raw reading: 607	Time since start: 3320036microseconds
Last raw reading: 583	Time since start: 3325036microseconds
Last raw reading: 506	Time since start: 3330036microseconds
Last raw reading: 462	Time since start: 3335036microseconds
Last raw reading: 546	Time since start: 3340037microseconds
Last raw reading: 605	Time since start: 3345037microseconds
Last raw reading: 600	Time since start: 3350037microseconds
Last raw reading: 414	Time since start: 3355037microseconds
Last raw reading: 159	Time since start: 3360037microseconds
Last raw reading: 132	Time since start: 3365037microseconds
Last raw reading: 592	Time since start: 3370037microseconds
Last raw reading: 898	Time since start: 3375037microseconds
Last raw reading: 760	Time since start: 3380037microseconds
Last raw reading: 521	Time since start: 3385037microseconds
Last raw reading: 359	Time since start: 3390037microseconds
Last raw reading: 541	Time since start: 3395037microseconds
Last raw reading: 789	Time since start: 3400037microseconds
Last raw reading: 809	Time since start: 3405037microseconds
Last raw reading: 731	Time since start: 3410037microseconds
Last raw reading: 502	Time since start: 3415037microseconds
Last raw reading: 164	Time since start: 3420037microseconds
Last raw reading: 61	Time since start: 3425037microseconds
Last raw reading: 687	Time since start: 3430037microseconds
Last raw reading: 910	Time since start: 3435037microseconds
Last raw reading: 751	Time since start: 3440037microseconds
Last raw reading: 265	Time since start: 3445037microseconds
Last raw reading: 195	Time since start: 3450037microseconds
Last raw reading: 550	Time since start: 3455037microseconds
Last raw reading: 291	Time since start: 3460037microseconds
Last raw reading: 279	Time since start: 3465037microseconds
Last raw reading: 612	Time since start: 3470037microseconds
Last raw reading: 531	Time since start: 3475037microseconds
Last raw reading: 185	Time since start: 3480037microseconds
Last raw reading: 716	Time since start: 3485037microseconds
Last raw reading: 642	Time since start: 3490037microseconds
Last raw reading: 350	Time since start: 3495037microseconds
Last raw reading: 303	Time since start: 3500038microseconds
Last raw reading: 449	Time since start: 3505038microseconds
Last raw reading: 496	Time since start: 3510038microseconds
Last raw reading: 307	Time since start: 3515038microseconds
Last raw reading: 385	Time since start: 3520038microseconds
Last raw reading: 346	Time since start: 3525038microseconds
Last raw reading: 120	Time since start: 3530038microseconds
Last raw reading: 356	Time since start: 3535038microseconds
Last raw reading: 312	Time since start: 3540038microseconds
Last raw reading: 238	Time since start: 3545038microseconds
Last raw reading: 705	Time since start: 3550038microseconds
Last raw reading: 781	Time since start: 3555038microseconds
Last raw reading: 753	Time since start: 3560038microseconds
Last raw reading: 662	Time since start: 3565038microseconds
Last raw reading: 613	Time since start: 3570038microseconds
Last raw reading: 530	Time since start: 3575038microseconds
Last raw reading: 163	Time since start: 3580038microseconds
Last raw reading: 200	Time since start: 3585038microseconds
Last raw reading: 506	Time since start: 3590038microseconds
Last raw reading: 540	Time since start: 3595038microseconds
Last raw reading: 290	Time since start: 3600038microseconds
Last raw reading: 229	Time since start: 3605038microseconds
Last raw reading: 97	Time since start: 3610038microseconds
Last raw reading: 139	Time since start: 3615038microseconds
Last raw reading: 786	Time since start: 3620038microseconds
Last raw reading: 794	Time since start: 3625038microseconds
Last raw reading: 412	Time since start: 3630038microseconds
Last raw reading: 584	Time since start: 3635038microseconds
Last raw reading: 517	Time since start: 3640038microseconds
Last raw reading: 234	Time since start: 3645038microseconds
Last raw reading: 71	Time since start: 3650038microseconds
Last raw reading: 267	Time since start: 3655038microseconds
Last raw reading: 134	Time since start: 3660038microseconds
Last raw reading: 577	Time since start: 3665038microseconds
Last raw reading: 445	Time since start: 3670039microseconds
Last raw reading: 123	Time since start: 3675039microseconds
Last raw reading: 393	Time since start: 3680039microseconds
Last raw reading: 232	Time since start: 3685039microseconds
Last raw reading: 369	Time since start: 3690039microseconds
Last raw reading: 111	Time since start: 3695039microseconds
Last raw reading: 236	Time since start: 3700039microseconds
Last raw reading: 811	Time since start: 3705039microseconds
Last raw reading: 572	Time since start: 3710039microseconds
Last raw reading: 326	Time since start: 3715039microseconds
Last raw reading: 703	Time since start: 3720039microseconds
Last raw reading: 431	Time since start: 3725039microseconds
Last raw reading: 338	Time since start: 3730039microseconds
Last raw reading: 116	Time since start: 3735039microseconds
Last raw reading: 593	Time since start: 3740039microseconds
Last raw reading: 262	Time since start: 3745039microseconds
Last raw reading: 76	Time since start: 3750039microseconds
Last raw reading: 427	Time since start: 3755039microseconds
Last raw reading: 856	Time since start: 3760039microseconds
Last raw reading: 548	Time since start: 3765039microseconds
Last raw reading: 541	Time since start: 3770039microseconds
Last raw reading: 427	Time since start: 3775039microseconds
Last raw reading: 240	Time since start: 3780039microseconds
Last raw reading: 640	Time since start: 3785039microseconds
Last raw reading: 576	Time since start: 3790039microseconds
Last raw reading: 250	Time since start: 3795039microseconds
Last raw reading: 347	Time since start: 3800039microseconds
Last raw reading: 98	Time since start: 3805039microseconds
Last raw reading: 548	Time since start: 3810039microseconds
Last raw reading: 871	Time since start: 3815039microseconds
Last raw reading: 623	Time since start: 3820040microseconds
Last raw reading: 407	Time since start: 3825040microseconds
Last raw reading: 585	Time since start: 3830040microseconds
Last raw reading: 563	Time since start: 3835040microseconds
Last raw reading: 273	Time since start: 3840040microseconds
Last raw reading: 252	Time since start: 3845040microseconds
Last raw reading: 522	Time since start: 3850040microseconds
Last raw reading: 561	Time since start: 3855040microseconds
Last raw reading: 553	Time since start: 3860040microseconds
Last raw reading: 343	Time since start: 3865040microseconds
Last raw reading: 540	Time since start: 3870040microseconds
Last raw reading: 580	Time since start: 3875040microseconds
Last raw reading: 563	Time since start: 3880040microseconds
Last raw reading: 485	Time since start: 3885040microseconds
Last raw reading: 476	Time since start: 3890040microseconds
Last raw reading: 540	Time since start: 3895040microseconds
Last raw reading: 491	Time since start: 3900040microseconds
Last raw reading: 475	Time since start: 3905040microseconds
Last raw reading: 520	Time since start: 3910040microseconds
Last raw reading: 484	Time since start: 3915040microseconds
Last raw reading: 441	Time since start: 3920040microseconds
Last raw reading: 512	Time since start: 3925040microseconds
Last raw reading: 474	Time since start: 3930040microseconds
Last raw reading: 494	Time since start: 3935040microseconds
Last raw reading: 528	Time since start: 3940040microseconds
Last raw reading: 567	Time since start: 3945040microseconds
Last raw reading: 576	Time since start: 3950040microseconds
Last raw reading: 594	Time since start: 3955040microseconds
Last raw reading: 618	Time since start: 3960040microseconds
Last raw reading: 661	Time since start: 3965040microseconds
Last raw reading: 649	Time since start: 3970040microseconds
Last raw reading: 626	Time since start: 3975040microseconds
Last raw reading: 674	Time since start: 3980041microseconds
Last raw reading: 688	Time since start: 3985041microseconds
Last raw reading: 730	Time since start: 3990041microseconds
Last raw reading: 759	Time since start: 3995041microseconds
Last raw reading: 763	Time since start: 4000041microseconds
Last raw reading: 794	Time since start: 4005041microseconds
Last raw reading: 792	Time since start: 4010041microseconds
Last raw reading: 729	Time since start: 4015041microseconds
Last raw reading: 759	Time since start: 4020041microseconds
Last raw reading: 814	Time since start: 4025041microseconds
Last raw reading: 782	Time since start: 4030041microseconds
Last raw reading: 781	Time since start: 4035041microseconds
Last raw reading: 790	Time since start: 4040041microseconds
Last raw reading: 768	Time since start: 4045041microseconds
Last raw reading: 757	Time since start: 4050041microseconds
Last raw reading: 716	Time since start: 4055041microseconds
Last raw reading: 689	Time since start: 4060041microseconds
Last raw reading: 719	Time since start: 4065041microseconds
Last raw reading: 748	Time since start: 4070041microseconds
Last raw reading: 701	Time since start: 4075041microseconds
Last raw reading: 717	Time since start: 4080041microseconds
Last raw reading: 724	Time since start: 4085041microseconds
Last raw reading: 669	Time since start: 4090041microseconds
Last raw reading: 663	Time since start: 4095041microseconds
Last raw reading: 689	Time since start: 4100041microseconds
Last raw reading: 664	Time since start: 4105041microseconds
Last raw reading: 672	Time since start: 4110041microseconds
Last raw reading: 667	Time since start: 4115041microseconds
Last raw reading: 651	Time since start: 4120041microseconds
Last raw reading: 633	Time since start: 4125041microseconds
Last raw reading: 633	Time since start: 4130041microseconds
Last raw reading: 650	Time since start: 4135041microseconds
Last raw reading: 621	Time since start: 4140041microseconds
Last raw reading: 624	Time since start: 4145041microseconds
Last raw reading: 634	Time since start: 4150042microseconds
Last raw reading: 621	Time since start: 4155042microseconds
Last raw reading: 626	Time since start: 4160042microseconds
Last raw reading: 600	Time since start: 4165042microseconds
Last raw reading: 592	Time since start: 4170042microseconds
Last raw reading: 597	Time since start: 4175042microseconds
Last raw reading: 561	Time since start: 4180042microseconds
Last raw reading: 634	Time since start: 4185042microseconds
Last raw reading: 593	Time since start: 4190042microseconds
Last raw reading: 587	Time since start: 4195042microseconds
Last raw reading: 578	Time since start: 4200042microseconds
Last raw reading: 586	Time since start: 4205042microseconds
Last raw reading: 586	Time since start: 4210042microseconds
Last raw reading: 578	Time since start: 4215042microseconds
Last raw reading: 547	Time since start: 4220042microseconds
Last raw reading: 554	Time since start: 4225042microseconds
Last raw reading: 577	Time since start: 4230042microseconds
Last raw reading: 572	Time since start: 4235042microseconds
Last raw reading: 561	Time since start: 4240042microseconds
Last raw reading: 556	Time since start: 4245042microseconds
Last raw reading: 548	Time since start: 4250042microseconds
Last raw reading: 520	Time since start: 4255042microseconds
Last raw reading: 538	Time since start: 4260042microseconds
Last raw reading: 518	Time since start: 4265042microseconds
Last raw reading: 525	Time since start: 4270042microseconds
Last raw reading: 536	Time since start: 4275042microseconds
Last raw reading: 533	Time since start: 4280042microseconds
Last raw reading: 528	Time since start: 4285042microseconds
Last raw reading: 531	Time since start: 4290042microseconds
Last raw reading: 508	Time since start: 4295042microseconds
Last raw reading: 510	Time since start: 4300042microseconds
Last raw reading: 514	Time since start: 4305042microseconds
Last raw reading: 491	Time since start: 4310043microseconds
Last raw reading: 509	Time since start: 4315043microseconds
Last raw reading: 501	Time since start: 4320043microseconds
Last raw reading: 415	Time since start: 4325043microseconds
Last raw reading: 434	Time since start: 4330043microseconds
Last raw reading: 529	Time since start: 4335043microseconds
Last raw reading: 492	Time since start: 4340043microseconds
Last raw reading: 437	Time since start: 4345043microseconds
Last raw reading: 418	Time since start: 4350043microseconds
Last raw reading: 482	Time since start: 4355043microseconds
Last raw reading: 507	Time since start: 4360043microseconds
Last raw reading: 528	Time since start: 4365043microseconds
Last raw reading: 500	Time since start: 4370043microseconds
Last raw reading: 390	Time since start: 4375043microseconds
Last raw reading: 263	Time since start: 4380043microseconds
Last raw reading: 312	Time since start: 4385043microseconds
Last raw reading: 644	Time since start: 4390043microseconds
Last raw reading: 700	Time since start: 4395043microseconds
Last raw reading: 599	Time since start: 4400043microseconds
Last raw reading: 534	Time since start: 4405043microseconds
Last raw reading: 469	Time since start: 4410043microseconds
Last raw reading: 426	Time since start: 4415043microseconds
Last raw reading: 395	Time since start: 4420043microseconds
Last raw reading: 383	Time since start: 4425043microseconds
Last raw reading: 358	Time since start: 4430043microseconds
Last raw reading: 452	Time since start: 4435043microseconds
Last raw reading: 580	Time since start: 4440043microseconds
Last raw reading: 483	Time since start: 4445043microseconds
Last raw reading: 209	Time since start: 4450043microseconds
Last raw reading: 401	Time since start: 4455043microseconds
Last raw reading: 661	Time since start: 4460044microseconds
Last raw reading: 618	Time since start: 4465043microseconds
Last raw reading: 366	Time since start: 4470044microseconds
Last raw reading: 162	Time since start: 4475044microseconds
Last raw reading: 396	Time since start: 4480044microseconds
Last raw reading: 457	Time since start: 4485044microseconds
Last raw reading: 487	Time since start: 4490044microseconds
Last raw reading: 250	Time since start: 4495044microseconds
Last raw reading: 168	Time since start: 4500044microseconds
Last raw reading: 314	Time since start: 4505044microseconds
Last raw reading: 170	Time since start: 4510044microseconds
Last raw reading: 460	Time since start: 4515044microseconds
Last raw reading: 654	Time since start: 4520044microseconds
Last raw reading: 500	Time since start: 4525044microseconds
Last raw reading: 138	Time since start: 4530044microseconds
Last raw reading: 192	Time since start: 4535044microseconds
Last raw reading: 595	Time since start: 4540044microseconds
Last raw reading: 215	Time since start: 4545044microseconds
Last raw reading: 208	Time since start: 4550044microseconds
Last raw reading: 471	Time since start: 4555044microseconds
Last raw reading: 293	Time since start: 4560044microseconds
Last raw reading: 557	Time since start: 4565044microseconds
Last raw reading: 525	Time since start: 4570044microseconds
Last raw reading: 477	Time since start: 4575044microseconds
Last raw reading: 151	Time since start: 4580044microseconds
Last raw reading: 369	Time since start: 4585044microseconds
Last raw reading: 292	Time since start: 4590044microseconds
Last raw reading: 287	Time since start: 4595044microseconds
Last raw reading: 580	Time since start: 4600044microseconds
Last raw reading: 249	Time since start: 4605044microseconds
Last raw reading: 74	Time since start: 4610044microseconds
Last raw reading: 279	Time since start: 4615045microseconds
Last raw reading: 372	Time since start: 4620044microseconds
Last raw reading: 201	Time since start: 4625045microseconds
Last raw reading: 124	Time since start: 4630045microseconds
Last raw reading: 261	Time since start: 4635045microseconds
Last raw reading: 333	Time since start: 4640045microseconds
Last raw reading: 176	Time since start: 4645045microseconds
Last raw reading: 52	Time since start: 4650045microseconds
Last raw reading: 368	Time since start: 4655045microseconds
Last raw reading: 239	Time since start: 4660045microseconds
Last raw reading: 557	Time since start: 4665045microseconds
Last raw reading: 628	Time since start: 4670045microseconds
Last raw reading: 172	Time since start: 4675045microseconds
Last raw reading: 355	Time since start: 4680045microseconds
Last raw reading: 612	Time since start: 4685045microseconds
Last raw reading: 325	Time since start: 4690045microseconds
Last raw reading: 93	Time since start: 4695045microseconds
Last raw reading: 32	Time since start: 4700045microseconds
Last raw reading: 463	Time since start: 4705045microseconds
Last raw reading: 258	Time since start: 4710045microseconds
Last raw reading: 75	Time since start: 4715045microseconds
Last raw reading: 541	Time since start: 4720045microseconds
Last raw reading: 519	Time since start: 4725045microseconds
Last raw reading: 144	Time since start: 4730045microseconds
Last raw reading: 637	Time since start: 4735045microseconds
Last raw reading: 616	Time since start: 4740045microseconds
Last raw reading: 234	Time since start: 4745045microseconds
Last raw reading: 76	Time since start: 4750045microseconds
Last raw reading: 190	Time since start: 4755045microseconds
Last raw reading: 278	Time since start: 4760045microseconds
Last raw reading: 96	Time since start: 4765045microseconds
Last raw reading: 515	Time since start: 4770045microseconds
Last raw reading: 242	Time since start: 4775045microseconds
Last raw reading: 70	Time since start: 4780045microseconds
Last raw reading: 38	Time since start: 4785045microseconds
Last raw reading: 615	Time since start: 4790046microseconds
Last raw reading: 676	Time since start: 4795046microseconds
Last raw reading: 193	Time since start: 4800046microseconds
Last raw reading: 129	Time since start: 4805046microseconds
Last raw reading: 471	Time since start: 4810046microseconds
Last raw reading: 560	Time since start: 4815046microseconds
Last raw reading: 292	Time since start: 4820046microseconds
Last raw reading: 113	Time since start: 4825046microseconds
Last raw reading: 324	Time since start: 4830046microseconds
Last raw reading: 249	Time since start: 4835046microseconds
Last raw reading: 71	Time since start: 4840046microseconds
Last raw reading: 198	Time since start: 4845046microseconds
Last raw reading: 540	Time since start: 4850046microseconds
Last raw reading: 333	Time since start: 4855046microseconds
Last raw reading: 755	Time since start: 4860046microseconds
Last raw reading: 694	Time since start: 4865046microseconds
Last raw reading: 366	Time since start: 4870046microseconds
Last raw reading: 153	Time since start: 4875046microseconds
Last raw reading: 297	Time since start: 4880046microseconds
Last raw reading: 423	Time since start: 4885046microseconds
Last raw reading: 395	Time since start: 4890046microseconds
Last raw reading: 444	Time since start: 4895046microseconds
Last raw reading: 452	Time since start: 4900046microseconds
Last raw reading: 225	Time since start: 4905046microseconds
Last raw reading: 357	Time since start: 4910046microseconds
Last raw reading: 339	Time since start: 4915046microseconds
Last raw reading: 403	Time since start: 4920046microseconds
Last raw reading: 410	Time since start: 4925046microseconds
Last raw reading: 378	Time since start: 4930046microseconds
Last raw reading: 435	Time since start: 4935047microseconds
Last raw reading: 418	Time since start: 4940046microseconds
Last raw reading: 398	Time since start: 4945046microseconds
Last raw reading: 385	Time since start: 4950047microseconds
Last raw reading: 371	Time since start: 4955047microseconds
Last raw reading: 428	Time since start: 4960047microseconds
Last raw reading: 411	Time since start: 4965047microseconds
Last raw reading: 478	Time since start: 4970047microseconds
Last raw reading: 465	Time since start: 4975047microseconds
Last raw reading: 498	Time since start: 4980047microseconds
Last raw reading: 539	Time since start: 4985047microseconds
Last raw reading: 521	Time since start: 4990047microseconds
Last raw reading: 597	Time since start: 4995047microseconds
